,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника,Номер срока в сутках по поясному декретному зимнему времени (ПДЗВ),Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная видимость,Признак качества,Признак наличия знака «>»,Общее количество облачности,Признак качества0,Количество облачности нижнего яруса,Признак качества1,Форма облаков верхнего яруса,Признак качества2,Форма облаков среднего яруса,Признак качества3,Форма облаков вертикального развития,Признак качества4,Слоистые и слоисто-кучевые облака,Признак качества5,"Слоисто-дождевые, разорвано-дождевые облака",Признак качества6,Высота нижней границы облачности,Признак качества7,Признак способа определения высоты нижней границы облачности,Признак наличия облачности ниже уровня станции,Признак качества8,Погода между сроками,Признак качества9,Погода в срок наблюдения,Признак качества10,Направление ветра,Признак качества11,Средняя скорость ветра,Признак качества12,Признак наличия знака «>»13,Максимальная скорость ветра,Признак качества14,Признак наличия знака «>»15,Сумма осадков за период между сроками,Признак качества16,Температура поверхности почвы,Признак качества17,Минимальная температура поверхности почвы,Признак качества18,Минимальная температура поверхности почвы между сроками,Признак качества19,Максимальная температура поверхности почвы между сроками,Признак качества20,Температура поверхности почвы по максимальному термометру после встряхивания,Признак качества21,Температура воздуха по сухому термометру,Признак качества22,Температура воздуха по смоченному термометру,Признак качества23,Признак наличия льда на батисте,Температура воздуха по спирту минимального термометра,Признак качества24,Минимальная температура воздуха между сроками,Признак качества25,Максимальная температура воздуха между сроками,Признак качества26,Температура воздуха по максимальному термометру после встряхивания,Признак качества27,Парциальное давление водяного пара,Признак качества28,Указатель точности измерения элемента,Относительная влажность воздуха,Признак качества29,Дефицит насыщения водяного пара,Признак качества30,Указатель точности измерения элемента31,Температура точки росы,Признак качества32,Атмосферное давление на уровне станции,Признак качества33,Атмосферное давление на уровне моря,Признак качества34,Характеристика барической тенденции,Признак качества35,Величина барической тенденции,Признак качества36
1868,23074,1966,8,22,3,1966,8,22,6,5,10,6,19,98.0,0,0.0,7.0,0,5.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,600.0,0,1.0,,7,2.0,0,3.0,0,110.0,0,1.0,0,0.0,,7,0.0,,7,17.0,0,,7,,7,,7,,7,8.6,0,,7,0.0,,7,,7,,7,,7,,7,1,64.0,0,4.1,0,1,2.0,0,1003.8,0,1006.1,0,4.0,0,0.0,0
1869,23074,1966,8,22,6,1966,8,22,9,6,13,6,19,98.0,0,0.0,8.0,0,6.0,0,1.0,0,1.0,0,1.0,0,2.0,0,0.0,0,800.0,0,1.0,,7,2.0,0,3.0,0,250.0,0,3.0,0,0.0,,7,0.0,,7,27.0,0,,7,,7,,7,,7,10.4,0,,7,0.0,,7,,7,,7,,7,,7,1,52.0,0,6.0,0,1,1.0,0,1003.3,0,1005.6,0,8.0,0,0.5,0
1870,23074,1966,8,22,9,1966,8,22,12,7,16,6,19,98.0,0,0.0,6.0,0,4.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,800.0,0,1.0,,7,2.0,0,1.0,0,340.0,0,4.0,0,0.0,,7,0.0,,7,25.0,0,,7,,7,,7,,7,11.4,0,,7,0.0,,7,,7,,7,,7,,7,1,54.0,0,6.2,0,1,2.0,0,1003.3,0,1005.6,0,4.0,0,0.0,0
1871,23074,1966,8,22,12,1966,8,22,15,8,19,6,19,98.0,0,0.0,8.0,0,8.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,800.0,0,1.0,,7,8.0,0,25.0,0,140.0,0,2.0,0,0.0,,7,0.0,0.2,0,15.0,0,,7,,7,,7,,7,11.2,0,,7,0.0,,7,,7,,7,,7,,7,1,58.0,0,5.6,0,1,3.0,0,1003.1,0,1005.4,0,8.0,0,0.2,0
1872,23074,1966,8,22,15,1966,8,23,18,1,22,6,19,98.0,0,0.0,6.0,0,6.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,800.0,0,1.0,,7,2.0,0,1.0,0,140.0,0,2.0,0,0.0,,7,0.0,,7,6.0,0,,7,,7,,7,,7,8.4,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,1.6,0,1,6.0,0,1003.4,0,1005.7,0,3.0,0,0.3,0
1873,23074,1966,8,22,18,1966,8,23,21,2,1,6,19,97.0,0,0.0,8.0,0,1.0,0,0.0,0,1.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,2.0,0,3.0,0,110.0,0,5.0,0,0.0,,7,0.0,,7,5.0,0,,7,,7,,7,,7,5.0,0,,7,0.0,,7,,7,,7,,7,,7,1,97.0,0,0.3,0,1,4.0,0,1003.4,0,1005.8,0,4.0,0,0.0,0
1874,23074,1966,8,22,21,1966,8,23,0,3,4,6,19,97.0,0,0.0,8.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,2.0,0,90.0,0,5.0,0,0.0,,7,0.0,,7,3.0,0,,7,,7,,7,,7,4.4,0,,7,0.0,,7,,7,,7,,7,,7,1,93.0,0,0.6,0,1,3.0,0,1003.0,0,1005.4,0,8.0,0,0.4,0
1875,23074,1966,8,23,0,1966,8,23,3,4,7,6,19,98.0,0,0.0,4.0,0,0.0,0,4.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,1.0,0,90.0,0,4.0,0,0.0,,7,0.0,0.0,5,3.0,0,,7,,7,,7,,7,4.1,0,,7,0.0,,7,,7,,7,,7,,7,1,90.0,0,0.9,0,1,2.0,0,1002.7,0,1005.1,0,7.0,0,0.3,0
1876,23074,1966,8,23,3,1966,8,23,6,5,10,6,19,98.0,0,0.0,9.0,0,5.0,0,4.0,0,0.0,0,0.0,0,2.0,0,0.0,0,1000.0,0,1.0,,7,1.0,0,3.0,0,90.0,0,3.0,0,0.0,,7,0.0,,7,12.0,0,,7,,7,,7,,7,8.2,0,,7,0.0,,7,,7,,7,,7,,7,1,83.0,0,1.8,0,1,6.0,0,1002.5,0,1004.8,0,7.0,0,0.2,0
1877,23074,1966,8,23,6,1966,8,23,9,6,13,6,19,98.0,0,0.0,4.0,0,4.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,900.0,0,1.0,,7,1.0,0,1.0,0,180.0,0,2.0,0,0.0,,7,0.0,,7,24.0,0,,7,,7,,7,,7,13.6,0,,7,0.0,,7,,7,,7,,7,,7,1,54.0,0,7.2,0,1,4.0,0,1001.5,0,1003.8,0,7.0,0,1.0,0
1878,23074,1966,8,23,9,1966,8,23,12,7,16,6,19,98.0,0,0.0,5.0,0,5.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,800.0,0,1.0,,7,1.0,0,1.0,0,110.0,0,5.0,0,0.0,,7,0.0,,7,22.0,0,,7,,7,,7,,7,13.4,0,,7,0.0,,7,,7,,7,,7,,7,1,59.0,0,6.3,0,1,6.0,0,1000.5,0,1002.8,0,7.0,0,1.0,0
1879,23074,1966,8,23,12,1966,8,23,15,8,19,6,19,98.0,0,0.0,3.0,0,2.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,900.0,0,1.0,,7,1.0,0,1.0,0,90.0,0,6.0,0,0.0,,7,0.0,0.0,5,16.0,0,,7,,7,,7,,7,13.2,0,,7,0.0,,7,,7,,7,,7,,7,1,53.0,0,7.2,0,1,4.0,0,999.8,0,1002.1,0,7.0,0,0.7,0
1880,23074,1966,8,23,15,1966,8,24,18,1,22,6,19,98.0,0,0.0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,50.0,0,10.0,0,0.0,,7,0.0,,7,7.0,0,,7,,7,,7,,7,10.0,0,,7,0.0,,7,,7,,7,,7,,7,1,63.0,0,4.5,0,1,3.0,0,999.1,0,1001.4,0,7.0,0,0.7,0
1881,23074,1966,8,23,18,1966,8,24,21,2,1,6,19,97.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,20.0,0,10.0,0,0.0,,7,0.0,,7,5.0,0,,7,,7,,7,,7,8.2,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,3.5,0,1,3.0,0,997.4,0,999.7,0,7.0,0,1.7,0
1882,23074,1966,8,23,21,1966,8,24,0,3,4,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,20.0,0,10.0,0,0.0,,7,0.0,,7,3.0,0,,7,,7,,7,,7,5.8,0,,7,0.0,,7,,7,,7,,7,,7,1,83.0,0,1.5,0,1,3.0,0,996.6,0,998.9,0,7.0,0,0.8,0
1883,23074,1966,8,24,0,1966,8,24,3,4,7,6,19,98.0,0,0.0,3.0,0,3.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,100.0,0,1.0,,7,0.0,0,3.0,0,20.0,0,12.0,0,0.0,,7,0.0,0.0,5,5.0,0,,7,,7,,7,,7,5.2,0,,7,0.0,,7,,7,,7,,7,,7,1,87.0,0,1.1,0,1,3.0,0,996.2,0,998.5,0,7.0,0,0.4,0
1884,23074,1966,8,24,3,1966,8,24,6,5,10,6,19,98.0,0,0.0,6.0,0,6.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,300.0,0,1.0,,7,1.0,0,1.0,0,70.0,0,12.0,0,0.0,,7,0.0,,7,14.0,0,,7,,7,,7,,7,8.6,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,2.3,0,1,5.0,0,995.5,0,997.8,0,7.0,0,0.7,0
1885,23074,1966,8,24,6,1966,8,24,9,6,13,6,19,98.0,0,0.0,4.0,0,4.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,500.0,0,1.0,,7,1.0,0,3.0,0,70.0,0,8.0,0,0.0,,7,0.0,,7,21.0,0,,7,,7,,7,,7,11.8,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,4.1,0,1,7.0,0,995.4,0,997.7,0,7.0,0,0.1,0
1886,23074,1966,8,24,9,1966,8,24,12,7,16,6,19,98.0,0,0.0,3.0,0,3.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,600.0,0,1.0,,7,0.0,0,1.0,0,50.0,0,10.0,0,0.0,,7,0.0,,7,20.0,0,,7,,7,,7,,7,11.7,0,,7,0.0,,7,,7,,7,,7,,7,1,65.0,0,4.9,0,1,5.0,0,996.2,0,998.5,0,3.0,0,0.8,0
1887,23074,1966,8,24,12,1966,8,24,15,8,19,6,19,98.0,0,0.0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,700.0,0,1.0,,7,0.0,0,1.0,0,50.0,0,16.0,0,0.0,,7,0.0,0.0,5,12.0,0,,7,,7,,7,,7,10.6,0,,7,0.0,,7,,7,,7,,7,,7,1,55.0,0,5.8,0,1,2.0,0,997.4,0,999.7,0,2.0,0,1.2,0
1888,23074,1966,8,24,15,1966,8,25,18,1,22,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,1.0,0,20.0,0,8.0,0,0.0,,7,0.0,,7,5.0,0,,7,,7,,7,,7,7.4,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,3.1,0,1,2.0,0,998.3,0,1000.6,0,2.0,0,0.9,0
1889,23074,1966,8,24,18,1966,8,25,21,2,1,6,19,97.0,0,0.0,2.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,0.0,0,3.0,0,20.0,0,9.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,3.6,0,,7,0.0,,7,,7,,7,,7,,7,1,88.0,0,0.9,0,1,2.0,0,998.3,0,1000.7,0,4.0,0,0.0,0
1890,23074,1966,8,24,21,1966,8,25,0,3,4,6,19,97.0,0,0.0,5.0,0,5.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,0.0,0,3.0,0,360.0,0,8.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,3.8,0,,7,0.0,,7,,7,,7,,7,,7,1,92.0,0,0.7,0,1,2.0,0,999.0,0,1001.4,0,3.0,0,0.7,0
1891,23074,1966,8,25,0,1966,8,25,3,4,7,6,19,98.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,1.0,0,2.0,0,20.0,0,9.0,0,0.0,,7,0.0,0.0,5,4.0,0,,7,,7,,7,,7,4.4,0,,7,0.0,,7,,7,,7,,7,,7,1,89.0,0,1.0,0,1,3.0,0,999.8,0,1002.2,0,2.0,0,0.8,0
1892,23074,1966,8,25,3,1966,8,25,6,5,10,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,2.0,0,2.0,0,360.0,0,10.0,0,0.0,,7,0.0,,7,12.0,0,,7,,7,,7,,7,5.6,0,,7,0.0,,7,,7,,7,,7,,7,1,82.0,0,1.7,0,1,3.0,0,1000.6,0,1002.9,0,2.0,0,0.8,0
1893,23074,1966,8,25,6,1966,8,25,9,6,13,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,600.0,0,0.0,,7,2.0,0,2.0,0,360.0,0,10.0,0,0.0,,7,0.0,,7,12.0,0,,7,,7,,7,,7,6.7,0,,7,0.0,,7,,7,,7,,7,,7,1,75.0,0,2.4,0,1,3.0,0,1001.4,0,1003.7,0,2.0,0,0.8,0
1894,23074,1966,8,25,9,1966,8,25,12,7,16,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,2.0,0,2.0,0,360.0,0,9.0,0,0.0,,7,0.0,,7,10.0,0,,7,,7,,7,,7,6.5,0,,7,0.0,,7,,7,,7,,7,,7,1,79.0,0,2.0,0,1,3.0,0,1002.7,0,1005.0,0,2.0,0,1.3,0
1895,23074,1966,8,25,12,1966,8,25,15,8,19,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,2.0,0,2.0,0,360.0,0,7.0,0,0.0,,7,0.0,0.0,5,9.0,0,,7,,7,,7,,7,6.9,0,,7,0.0,,7,,7,,7,,7,,7,1,77.0,0,2.4,0,1,3.0,0,1003.9,0,1006.2,0,2.0,0,1.2,0
1896,23074,1966,8,25,15,1966,8,26,18,1,22,6,19,98.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,2.0,0,2.0,0,360.0,0,5.0,0,0.0,,7,0.0,,7,6.0,0,,7,,7,,7,,7,6.0,0,,7,0.0,,7,,7,,7,,7,,7,1,80.0,0,1.9,0,1,3.0,0,1005.1,0,1007.4,0,2.0,0,1.2,0
1897,23074,1966,8,25,18,1966,8,26,21,2,1,6,19,97.0,0,0.0,3.0,0,3.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,1.0,0,1.0,0,340.0,0,3.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,3.0,0,,7,0.0,,7,,7,,7,,7,,7,1,90.0,0,0.8,0,1,2.0,0,1006.1,0,1008.5,0,2.0,0,1.0,0
1898,23074,1966,8,25,21,1966,8,26,0,3,4,6,19,98.0,0,0.0,2.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,0.0,0,1.0,0,340.0,0,2.0,0,0.0,,7,0.0,,7,0.0,0,,7,,7,,7,,7,2.6,0,,7,0.0,,7,,7,,7,,7,,7,1,89.0,0,0.8,0,1,1.0,0,1006.9,0,1009.3,0,2.0,0,0.8,0
1899,23074,1966,8,26,0,1966,8,26,3,4,7,6,19,98.0,0,0.0,2.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,700.0,0,1.0,,7,0.0,0,2.0,0,340.0,0,1.0,0,0.0,,7,0.0,0.0,5,0.0,0,,7,,7,,7,,7,1.8,0,,7,0.0,,7,,7,,7,,7,,7,1,87.0,0,0.9,0,1,0.0,0,1007.7,0,1010.1,0,2.0,0,0.8,0
1900,23074,1966,8,26,3,1966,8,26,6,5,10,6,19,98.0,0,0.0,2.0,0,2.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,500.0,0,1.0,,7,0.0,0,1.0,0,90.0,0,3.0,0,0.0,,7,0.0,,7,14.0,0,,7,,7,,7,,7,5.6,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,2.8,0,1,0.0,0,1008.6,0,1010.9,0,2.0,0,0.9,0
1901,23074,1966,8,26,6,1966,8,26,9,6,13,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,1.0,0,250.0,0,2.0,0,0.0,,7,0.0,,7,24.0,0,,7,,7,,7,,7,7.8,0,,7,0.0,,7,,7,,7,,7,,7,1,64.0,0,3.8,0,1,2.0,0,1008.7,0,1011.0,0,2.0,0,0.1,0
1902,23074,1966,8,26,9,1966,8,26,12,7,16,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,320.0,0,4.0,0,0.0,,7,0.0,,7,23.0,0,,7,,7,,7,,7,9.4,0,,7,0.0,,7,,7,,7,,7,,7,1,58.0,0,5.0,0,1,2.0,0,1008.9,0,1011.2,0,2.0,0,0.2,0
1903,23074,1966,8,26,12,1966,8,26,15,8,19,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,70.0,0,4.0,0,0.0,,7,0.0,0.0,5,14.0,0,,7,,7,,7,,7,10.5,0,,7,0.0,,7,,7,,7,,7,,7,1,53.0,0,5.9,0,1,2.0,0,1008.7,0,1011.0,0,8.0,0,0.2,0
1904,23074,1966,8,26,15,1966,8,27,18,1,22,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,90.0,0,4.0,0,0.0,,7,0.0,,7,3.0,0,,7,,7,,7,,7,4.6,0,,7,0.0,,7,,7,,7,,7,,7,1,85.0,0,1.3,0,1,2.0,0,1008.9,0,1011.3,0,3.0,0,0.2,0
1905,23074,1966,8,26,18,1966,8,27,21,2,1,6,19,97.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,90.0,0,4.0,0,0.0,,7,0.0,,7,0.0,0,,7,,7,,7,,7,2.1,0,,7,0.0,,7,,7,,7,,7,,7,1,91.0,0,0.6,0,1,1.0,0,1008.6,0,1011.0,0,7.0,0,0.3,0
1906,23074,1966,8,26,21,1966,8,27,0,3,4,6,19,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,90.0,0,3.0,0,0.0,,7,0.0,,7,-3.0,0,,7,,7,,7,,7,-0.3,0,,7,0.0,,7,,7,,7,,7,,7,1,98.0,0,0.2,0,1,-1.0,0,1008.7,0,1011.1,0,3.0,0,0.1,0
1907,23074,1966,8,27,0,1966,8,27,3,4,7,6,19,98.0,0,0.0,2.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,110.0,0,2.0,0,0.0,,7,0.0,0.0,5,-1.0,0,,7,,7,,7,,7,0.1,0,,7,0.0,,7,,7,,7,,7,,7,1,94.0,0,0.4,0,1,-1.0,0,1008.9,0,1011.3,0,2.0,0,0.2,0
1908,23074,1966,8,27,3,1966,8,27,6,5,10,6,19,98.0,0,0.0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,500.0,0,1.0,,7,4.0,0,1.0,0,270.0,0,2.0,0,0.0,,7,0.0,,7,15.0,0,,7,,7,,7,,7,5.2,0,,7,0.0,,7,,7,,7,,7,,7,1,91.0,0,0.8,0,1,4.0,0,1009.4,0,1011.7,0,2.0,0,0.5,0
1909,23074,1966,8,27,6,1966,8,27,9,6,13,6,19,98.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,1.0,0,290.0,0,3.0,0,0.0,,7,0.0,,7,22.0,0,,7,,7,,7,,7,9.2,0,,7,0.0,,7,,7,,7,,7,,7,1,44.0,0,6.5,0,1,-2.0,0,1009.5,0,1011.8,0,2.0,0,0.1,0
1910,23074,1966,8,27,9,1966,8,27,12,7,16,6,19,98.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,320.0,0,5.0,0,0.0,,7,0.0,,7,24.0,0,,7,,7,,7,,7,12.0,0,,7,0.0,,7,,7,,7,,7,,7,1,45.0,0,7.7,0,1,0.0,0,1010.1,0,1012.4,0,2.0,0,0.6,0
1911,23074,1966,8,27,12,1966,8,27,15,8,19,6,19,98.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,360.0,0,3.0,0,0.0,,7,0.0,0.0,5,13.0,0,,7,,7,,7,,7,12.9,0,,7,0.0,,7,,7,,7,,7,,7,1,39.0,0,9.1,0,1,-1.0,0,1010.9,0,1013.2,0,2.0,0,0.8,0
1912,23074,1966,8,27,15,1966,8,28,18,1,22,6,19,98.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,20.0,0,3.0,0,0.0,,7,0.0,,7,3.0,0,,7,,7,,7,,7,7.0,0,,7,0.0,,7,,7,,7,,7,,7,1,75.0,0,2.4,0,1,3.0,0,1011.9,0,1014.2,0,2.0,0,1.0,0
1913,23074,1966,8,27,18,1966,8,28,21,2,1,6,19,97.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,360.0,0,1.0,0,0.0,,7,0.0,,7,-1.0,0,,7,,7,,7,,7,3.0,0,,7,0.0,,7,,7,,7,,7,,7,1,95.0,0,0.4,0,1,2.0,0,1013.3,0,1015.7,0,2.0,0,1.4,0
1914,23074,1966,8,27,21,1966,8,28,0,3,4,6,19,98.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,2.0,0,110.0,0,3.0,0,0.0,,7,0.0,,7,-2.0,0,,7,,7,,7,,7,0.8,0,,7,0.0,,7,,7,,7,,7,,7,1,96.0,0,0.3,0,1,0.0,0,1015.2,0,1017.7,0,2.0,0,1.9,0
1915,23074,1966,8,28,0,1966,8,28,3,4,7,6,19,91.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,46.0,0,110.0,0,3.0,0,0.0,,7,0.0,0.0,5,-1.0,0,,7,,7,,7,,7,-0.6,0,,7,0.0,,7,,7,,7,,7,,7,1,96.0,0,0.2,0,1,-1.0,0,1016.6,0,1019.1,0,2.0,0,1.4,0
1916,23074,1966,8,28,3,1966,8,28,6,5,10,6,19,98.0,0,0.0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,2.0,0,0.0,0,600.0,0,1.0,,7,4.0,0,1.0,0,90.0,0,1.0,0,0.0,,7,0.0,,7,14.0,0,,7,,7,,7,,7,7.0,0,,7,0.0,,7,,7,,7,,7,,7,1,75.0,0,2.4,0,1,3.0,0,1017.8,0,1020.1,0,2.0,0,1.2,0
1917,23074,1966,8,28,6,1966,8,28,9,6,13,6,19,98.0,0,0.0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,800.0,0,1.0,,7,4.0,0,3.0,0,250.0,0,2.0,0,0.0,,7,0.0,,7,23.0,0,,7,,7,,7,,7,10.8,0,,7,0.0,,7,,7,,7,,7,,7,1,66.0,0,4.5,0,1,5.0,0,1018.6,0,1020.9,0,2.0,0,0.8,0
1918,23074,1966,8,28,9,1966,8,28,12,7,16,6,19,98.0,0,0.0,2.0,0,1.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,800.0,0,1.0,,7,0.0,0,3.0,0,270.0,0,3.0,0,0.0,,7,0.0,,7,22.0,0,,7,,7,,7,,7,13.9,0,,7,0.0,,7,,7,,7,,7,,7,1,44.0,0,8.9,0,1,2.0,0,1019.0,0,1021.3,0,2.0,0,0.4,0
1919,23074,1966,8,28,12,1966,8,28,15,8,19,6,19,98.0,0,0.0,3.0,0,1.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,800.0,0,1.0,,7,0.0,0,3.0,0,70.0,0,6.0,0,0.0,,7,0.0,0.0,5,14.0,0,,7,,7,,7,,7,13.2,0,,7,0.0,,7,,7,,7,,7,,7,1,48.0,0,8.0,0,1,2.0,0,1019.1,0,1021.4,0,2.0,0,0.1,0
1920,23074,1966,8,28,15,1966,8,29,18,1,22,6,19,98.0,0,0.0,6.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,1.0,0,90.0,0,6.0,0,0.0,,7,0.0,,7,4.0,0,,7,,7,,7,,7,7.6,0,,7,0.0,,7,,7,,7,,7,,7,1,68.0,0,3.3,0,1,2.0,0,1019.2,0,1021.5,0,2.0,0,0.1,0
1921,23074,1966,8,28,18,1966,8,29,21,2,1,6,19,97.0,0,0.0,7.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,2.0,0,110.0,0,6.0,0,0.0,,7,0.0,,7,2.0,0,,7,,7,,7,,7,4.4,0,,7,0.0,,7,,7,,7,,7,,7,1,87.0,0,1.1,0,1,2.0,0,1019.4,0,1021.9,0,2.0,0,0.2,0
1922,23074,1966,8,28,21,1966,8,29,0,3,4,6,19,97.0,0,0.0,12.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,3.0,0,110.0,0,5.0,0,0.0,,7,0.0,,7,1.0,0,,7,,7,,7,,7,2.8,0,,7,0.0,,7,,7,,7,,7,,7,1,90.0,0,0.8,0,1,1.0,0,1019.2,0,1021.7,0,8.0,0,0.2,0
1923,23074,1966,8,29,0,1966,8,29,3,4,7,6,19,98.0,0,0.0,10.0,0,0.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,3.0,0,90.0,0,8.0,0,0.0,,7,0.0,0.0,5,3.0,0,,7,,7,,7,,7,3.6,0,,7,0.0,,7,,7,,7,,7,,7,1,82.0,0,1.5,0,1,1.0,0,1018.6,0,1021.1,0,8.0,0,0.6,0
